Id,Weekly_Sales
1_22_2012-12-14,10208.1369114
1_22_2012-12-21,15699.6691007
1_22_2012-12-28,13422.7272252
1_22_2013-01-04,9329.4332054
1_22_2013-01-11,8315.08245429
1_22_2013-01-18,8524.72191522
1_22_2013-01-25,6773.09727858
1_22_2013-02-01,9722.16386713
1_22_2013-02-08,11194.3755579
1_22_2013-02-15,10287.5243585
1_22_2013-02-22,9077.36913248
1_22_2013-03-01,10330.5335912
1_22_2013-03-08,9897.60896946
1_22_2013-03-15,9564.20720903
1_22_2013-03-22,8145.4122062
1_22_2013-03-29,8101.09849327
1_22_2013-04-05,8489.23776513
1_22_2013-04-12,7814.7859238
1_22_2013-04-19,6891.34562654
1_22_2013-04-26,7583.61179569
1_22_2013-05-03,7117.40424711
1_22_2013-05-10,7475.67367328
1_22_2013-05-17,6749.3157226
1_22_2013-05-24,6610.96379466
1_22_2013-05-31,6283.95912862
1_22_2013-06-07,6819.45136877
1_22_2013-06-14,6019.28102478
1_22_2013-06-21,6379.290633
1_22_2013-06-28,6268.25322036
1_22_2013-07-05,6749.93749584
1_22_2013-07-12,6030.13165868
1_22_2013-07-19,6546.83034122
1_22_2013-07-26,6856.22260977
1_23_2012-11-02,23588.0202396
1_23_2012-11-09,21111.7345825
1_23_2012-11-16,22887.4929373
1_23_2012-11-23,30850.7253389
1_23_2012-11-30,29731.4472682
1_23_2012-12-07,33163.6213378
1_23_2012-12-14,32609.8771135
1_23_2012-12-21,50277.666183
1_23_2012-12-28,28423.3301915
1_23_2013-01-04,17337.9329336
1_23_2013-01-11,16182.1023217
1_23_2013-01-18,15598.3221122
1_23_2013-01-25,14530.355661
1_23_2013-02-01,19472.8106278
1_23_2013-02-08,23602.053272
1_23_2013-02-15,23848.2085722
1_23_2013-02-22,20849.3470966
1_23_2013-03-01,21667.7626517
1_23_2013-03-08,21260.4921714
1_23_2013-03-15,20005.1414111
1_23_2013-03-22,19815.6869332
1_23_2013-03-29,20323.4303089
1_23_2013-04-05,21050.4659112
1_23_2013-04-12,20530.0098229
1_23_2013-04-19,20206.8284313
1_23_2013-04-26,19564.8687589
1_23_2013-05-03,20831.5716391
1_23_2013-05-10,20880.4274915
1_23_2013-05-17,19813.1348237
1_23_2013-05-24,21108.2849
1_23_2013-05-31,23102.8338
1_23_2013-06-07,22524.9466631
1_23_2013-06-14,23894.0861421
1_23_2013-06-21,24228.6654831
1_23_2013-06-28,23566.1758126
1_23_2013-07-05,22536.547912
1_23_2013-07-12,20457.0925887
1_23_2013-07-19,19466.8849862
1_23_2013-07-26,19106.3149656
1_24_2012-11-02,6640.32122692
1_24_2012-11-09,5907.60050057
1_24_2012-11-16,5973.81471597
1_24_2012-11-23,9839.05116388
1_24_2012-11-30,7986.83902417
1_24_2012-12-07,9561.15960442
1_24_2012-12-14,10526.8949877
1_24_2012-12-21,12490.0544246
1_24_2012-12-28,7222.68332684
1_24_2013-01-04,6224.17672187
1_24_2013-01-11,3719.71243589
1_24_2013-01-18,4957.36655749
1_24_2013-01-25,3519.21879044
1_24_2013-02-01,5675.13745575
1_24_2013-02-08,6321.98629248
1_24_2013-02-15,6031.9368594
1_24_2013-02-22,5515.89722839
1_24_2013-03-01,6352.70992671
1_24_2013-03-08,5585.95465577
1_24_2013-03-15,4875.75972871
1_24_2013-03-22,5045.14404848
1_24_2013-03-29,4917.28364568
1_24_2013-04-05,5968.06853663
1_24_2013-04-12,5225.36884118
1_24_2013-04-19,5018.66106349
1_24_2013-04-26,4724.28949678
1_24_2013-05-03,5290.91273111
1_24_2013-05-10,4888.48071604
1_24_2013-05-17,4431.9117662
1_24_2013-05-24,4408.33698878
1_24_2013-05-31,5249.22785138
1_24_2013-06-07,4292.91133952
1_24_2013-06-14,4008.65151289
1_24_2013-06-21,4018.2427924
1_24_2013-06-28,3912.1382307
1_24_2013-07-05,4502.48854781
1_24_2013-07-12,4371.48494885
1_24_2013-07-19,4140.70878113
1_24_2013-07-26,4851.47368375
1_25_2012-11-02,11113.5559818
1_25_2012-11-09,10057.689331
1_25_2012-11-16,10074.946578
1_25_2012-11-23,11275.6304956
1_25_2012-11-30,11052.6971115
1_25_2012-12-07,10964.2892245
1_25_2012-12-14,11619.4927404
1_25_2012-12-21,14861.8604601
1_25_2012-12-28,10543.4025019
1_25_2013-01-04,6963.91722173
1_25_2013-01-11,6500.36015331
1_25_2013-01-18,6324.11017386
1_25_2013-01-25,6108.85944828
1_25_2013-02-01,8982.65949593
1_25_2013-02-08,10205.1321417
1_25_2013-02-15,10531.4866208
1_25_2013-02-22,10357.1850388
1_25_2013-03-01,11662.2617764
1_25_2013-03-08,11624.5235594
1_25_2013-03-15,11450.5485722
1_25_2013-03-22,11522.6702927
1_25_2013-03-29,12169.6403688
1_25_2013-04-05,12056.7690833
1_25_2013-04-12,11593.2725798
1_25_2013-04-19,10643.6589228
1_25_2013-04-26,10914.5005353
1_25_2013-05-03,11891.8576295
1_25_2013-05-10,10609.7221893
1_25_2013-05-17,10349.2973877
1_25_2013-05-24,10767.4798106
1_25_2013-05-31,11111.4241949
1_25_2013-06-07,10944.5364394
1_25_2013-06-14,10368.1160068
1_25_2013-06-21,10334.4943207
1_25_2013-06-28,10138.8916493
1_25_2013-07-05,10764.4305096
1_25_2013-07-12,8816.29947084
1_25_2013-07-19,8826.60196598
1_25_2013-07-26,8816.08787889
1_26_2012-11-02,8307.86968157
1_26_2012-11-09,7811.47806964
1_26_2012-11-16,7979.29601217
1_26_2012-11-23,8435.82985669
1_26_2012-11-30,7385.20943033
1_26_2012-12-07,8515.0432663
1_26_2012-12-14,9146.26748033
1_26_2012-12-21,11212.6974767
1_26_2012-12-28,7569.80130209
1_26_2013-01-04,4739.89685942
1_26_2013-01-11,4395.77285438
1_26_2013-01-18,4833.91459751
1_26_2013-01-25,4718.43168739
1_26_2013-02-01,6807.40587126
1_26_2013-02-08,8041.79661396
1_26_2013-02-15,7460.99257769
1_26_2013-02-22,7720.49306276
1_26_2013-03-01,7530.86879586
1_26_2013-03-08,7812.65692743
1_26_2013-03-15,7558.31904493
1_26_2013-03-22,7764.33270271
1_26_2013-03-29,7032.44521545
1_26_2013-04-05,7772.42059825
1_26_2013-04-12,7595.42683919
1_26_2013-04-19,6945.99622377
1_26_2013-04-26,7213.61565276
1_26_2013-05-03,7531.3044881
1_26_2013-05-10,7695.47645216
1_26_2013-05-17,6332.80704946
1_26_2013-05-24,5317.90135166
1_26_2013-05-31,5392.66405654
1_26_2013-06-07,5365.71813628
1_26_2013-06-14,5557.95113808
1_26_2013-06-21,5521.9065519
1_26_2013-06-28,5500.05825451
1_26_2013-07-05,5523.76277685
1_26_2013-07-12,5006.08418018
1_26_2013-07-19,5061.55381673
1_26_2013-07-26,4914.42945366
1_27_2012-11-02,1846.78910088
1_27_2012-11-09,1730.3786254
1_27_2012-11-16,1879.79505606
1_27_2012-11-23,1950.49108413
1_27_2012-11-30,1971.87917654
1_27_2012-12-07,2948.40510461
1_27_2012-12-14,3812.31721876
1_27_2012-12-21,3794.00558396
1_27_2012-12-28,3098.36785573
1_27_2013-01-04,1860.35847599
1_27_2013-01-11,1685.19456903
1_27_2013-01-18,1754.09859692
1_27_2013-01-25,1447.50966957
1_27_2013-02-01,1675.88742715
1_27_2013-02-08,1864.02646535
1_27_2013-02-15,1950.39689715
1_27_2013-02-22,1893.44613057
1_27_2013-03-01,1861.60355661
1_27_2013-03-08,1752.27271568
1_27_2013-03-15,1480.62220203
1_27_2013-03-22,1376.24827813
1_27_2013-03-29,1569.0038308
1_27_2013-04-05,1380.28192703
1_27_2013-04-12,1244.53001053
1_27_2013-04-19,1044.10355704
1_27_2013-04-26,1243.74455093
1_27_2013-05-03,1042.93832404
1_27_2013-05-10,1246.93303503
1_27_2013-05-17,993.790576606
1_27_2013-05-24,892.795908958
1_27_2013-05-31,1045.59786602
1_27_2013-06-07,996.739694845
1_27_2013-06-14,920.30689272
1_27_2013-06-21,934.553792128
1_27_2013-06-28,894.436309384
1_27_2013-07-05,975.945623981
1_27_2013-07-12,961.253895487
1_27_2013-07-19,995.476438303
1_27_2013-07-26,923.483290055
1_28_2012-11-02,814.146478488
1_28_2012-11-09,689.888688412
1_28_2012-11-16,734.194515134
1_28_2012-11-23,690.162386236
1_28_2012-11-30,722.145671598
1_28_2012-12-07,659.547342394
1_28_2012-12-14,734.696678164
1_28_2012-12-21,815.97855079
1_28_2012-12-28,761.955708844
1_28_2013-01-04,685.000931162
1_28_2013-01-11,593.051615905
1_28_2013-01-18,721.818933304
1_28_2013-01-25,643.024365254
1_28_2013-02-01,619.865839349
1_28_2013-02-08,668.343246697
1_28_2013-02-15,673.891788878
1_28_2013-02-22,690.665739888
1_28_2013-03-01,683.503005003
1_28_2013-03-08,668.084806451
1_28_2013-03-15,677.313118244
1_28_2013-03-22,620.464638224
1_28_2013-03-29,680.891377519
1_28_2013-04-05,665.199277261
1_28_2013-04-12,611.579826512
1_28_2013-04-19,597.901780685
1_28_2013-04-26,656.691204658
1_28_2013-05-03,612.587593028
1_28_2013-05-10,617.821898838
1_28_2013-05-17,557.785801971
1_28_2013-05-24,329.226468548
1_28_2013-05-31,346.835188634
1_28_2013-06-07,402.561400719
1_28_2013-06-14,394.45488098
1_28_2013-06-21,357.156360504
1_28_2013-06-28,343.300906311
1_28_2013-07-05,398.157667343
1_28_2013-07-12,357.781530698
1_28_2013-07-19,325.980945329
1_28_2013-07-26,303.360608688
1_29_2012-11-02,4865.08253349
1_29_2012-11-09,4471.63858434
1_29_2012-11-16,5405.27984489
1_29_2012-11-23,5502.43083523
1_29_2012-11-30,5435.66537578
1_29_2012-12-07,6741.4483832
1_29_2012-12-14,8124.13451994
1_29_2012-12-21,10481.119392
1_29_2012-12-28,7327.82601537
1_29_2013-01-04,4905.4180618
1_29_2013-01-11,4303.6452593
1_29_2013-01-18,4697.8026751
1_29_2013-01-25,3963.86644518
1_29_2013-02-01,5349.80503141
1_29_2013-02-08,6119.28030912
1_29_2013-02-15,6232.41581134
1_29_2013-02-22,5379.7561822
1_29_2013-03-01,5534.45343383
1_29_2013-03-08,5198.92705953
1_29_2013-03-15,4867.47309435
1_29_2013-03-22,4167.03105487
1_29_2013-03-29,4433.77171418
1_29_2013-04-05,4649.27462589
1_29_2013-04-12,4106.80544865
1_29_2013-04-19,3901.86271419
1_29_2013-04-26,4027.91075838
1_29_2013-05-03,4413.69810018
1_29_2013-05-10,4410.89694263
1_29_2013-05-17,3884.57831762
1_29_2013-05-24,3442.41166534
1_29_2013-05-31,3585.11571741
1_29_2013-06-07,4053.14549564
1_29_2013-06-14,3554.44420488
1_29_2013-06-21,3571.47839906
1_29_2013-06-28,3532.1402003
1_29_2013-07-05,4053.94281754
1_29_2013-07-12,3679.64032727
1_29_2013-07-19,3558.54392585
1_29_2013-07-26,3529.64250194
1_30_2012-11-02,2586.51589959
1_30_2012-11-09,2540.25772009
1_30_2012-11-16,2542.27320534
1_30_2012-11-23,2738.38315366
1_30_2012-11-30,2548.63161231
1_30_2012-12-07,2604.666744
1_30_2012-12-14,2413.47422476
1_30_2012-12-21,2661.14218715
1_30_2012-12-28,2564.13439578
1_30_2013-01-04,2441.14899609
1_30_2013-01-11,2323.73936443
1_30_2013-01-18,2524.21725861
1_30_2013-01-25,2574.53117266
1_30_2013-02-01,3201.4645095
1_30_2013-02-08,3962.79693577
1_30_2013-02-15,3708.70539262
1_30_2013-02-22,3440.45258253
1_30_2013-03-01,4158.13203017
1_30_2013-03-08,4018.25672766
1_30_2013-03-15,3508.29258488
1_30_2013-03-22,3447.08948519
1_30_2013-03-29,3381.1904448
1_30_2013-04-05,4102.24559146
1_30_2013-04-12,3486.47308153
1_30_2013-04-19,3331.45440394
1_30_2013-04-26,3119.67237999
1_30_2013-05-03,3809.638134
1_30_2013-05-10,3286.57908034
1_30_2013-05-17,3140.52090364
1_30_2013-05-24,3133.2306101
1_30_2013-05-31,3201.48112358
1_30_2013-06-07,3487.15472671
1_30_2013-06-14,3044.73082502
1_30_2013-06-21,3127.5391374
1_30_2013-06-28,3247.69830256
1_30_2013-07-05,3439.21504985
1_30_2013-07-12,2959.83080291
1_30_2013-07-19,3149.01623213
1_30_2013-07-26,3217.34114785
1_31_2012-11-02,1794.74670958
1_31_2012-11-09,1730.89768595
1_31_2012-11-16,2355.28603481
1_31_2012-11-23,1807.10382883
1_31_2012-11-30,2549.31194105
1_31_2012-12-07,2654.98898557
1_31_2012-12-14,3083.50043653
1_31_2012-12-21,3337.39349526
1_31_2012-12-28,2859.72198202
1_31_2013-01-04,2782.6261008
1_31_2013-01-11,2025.93234555
1_31_2013-01-18,2573.08153513
1_31_2013-01-25,1778.62492887
1_31_2013-02-01,1931.17216689
1_31_2013-02-08,1870.35281639
1_31_2013-02-15,2068.68711255
1_31_2013-02-22,2049.50371293
1_31_2013-03-01,2133.86335758
1_31_2013-03-08,2146.60390267
1_31_2013-03-15,2097.19710018
1_31_2013-03-22,1940.47449317
1_31_2013-03-29,1934.31002318
1_31_2013-04-05,1750.27268577
1_31_2013-04-12,1508.28594663
1_31_2013-04-19,1400.25293179
1_31_2013-04-26,1496.57351237
1_31_2013-05-03,1455.65114234
1_31_2013-05-10,1477.44372422
1_31_2013-05-17,1354.30840114
1_31_2013-05-24,1251.58032162
1_31_2013-05-31,3297.86280833
1_31_2013-06-07,1413.26167241
1_31_2013-06-14,1389.15014346
1_31_2013-06-21,1402.02416565
1_31_2013-06-28,1248.3659603
1_31_2013-07-05,1470.69490553
1_31_2013-07-12,2161.95364266
1_31_2013-07-19,2507.7812292
1_31_2013-07-26,3244.55545736
1_32_2012-11-02,6951.38360317
1_32_2012-11-09,6534.81871481
1_32_2012-11-16,7374.14252014
1_32_2012-11-23,9052.31609338
1_32_2012-11-30,9598.10734657
1_32_2012-12-07,15922.4577904
1_32_2012-12-14,17341.1052606
1_32_2012-12-21,28555.667933
1_32_2012-12-28,16805.4337226
1_32_2013-01-04,6208.59900692
1_32_2013-01-11,5678.27569774
1_32_2013-01-18,6742.75640989
1_32_2013-01-25,6201.12597283
1_32_2013-02-01,9457.77031697
1_32_2013-02-08,11461.3881414
1_32_2013-02-15,12599.1011709
1_32_2013-02-22,9254.18423552
1_32_2013-03-01,9683.56838297
1_32_2013-03-08,8061.87727276
1_32_2013-03-15,7282.91262353
1_32_2013-03-22,6813.96966544
1_32_2013-03-29,7623.42651727
1_32_2013-04-05,7467.57101366
1_32_2013-04-12,7096.56926042
1_32_2013-04-19,6544.70637445
1_32_2013-04-26,6677.03309019
1_32_2013-05-03,8276.16179099
1_32_2013-05-10,9469.18951536
1_32_2013-05-17,9570.41600411
1_32_2013-05-24,7719.8058837
1_32_2013-05-31,7425.43031655
1_32_2013-06-07,7303.04014225
1_32_2013-06-14,6630.94775361
1_32_2013-06-21,6658.15573798
1_32_2013-06-28,6288.3123332
1_32_2013-07-05,6756.5287347
1_32_2013-07-12,6117.44435925
1_32_2013-07-19,5399.75367183
1_32_2013-07-26,5755.12245153
1_33_2012-11-02,6399.74067961
1_33_2012-11-09,6034.23863722
1_33_2012-11-16,5898.09135276
1_33_2012-11-23,9361.52656118
1_33_2012-11-30,7730.46103775
1_33_2012-12-07,9056.45519373
1_33_2012-12-14,9681.7553387
1_33_2012-12-21,12464.1683438
1_33_2012-12-28,6773.86426564
1_33_2013-01-04,4206.51136564
1_33_2013-01-11,2950.03094289
1_33_2013-01-18,3522.096861
1_33_2013-01-25,2729.56742853
1_33_2013-02-01,4968.93251224
1_33_2013-02-08,5629.36294809
1_33_2013-02-15,5943.64528126
1_33_2013-02-22,5636.47027333
1_33_2013-03-01,5782.848432
1_33_2013-03-08,5569.1735268
1_33_2013-03-15,5496.11157076
1_33_2013-03-22,5399.85520383
1_33_2013-03-29,5116.45383106
1_33_2013-04-05,5565.11555581
1_33_2013-04-12,5292.10944895
1_33_2013-04-19,4820.6452575
1_33_2013-04-26,5079.09233576
1_33_2013-05-03,4963.92738501
1_33_2013-05-10,5249.73206936
1_33_2013-05-17,4715.89604619
1_33_2013-05-24,5220.55099703
1_33_2013-05-31,6124.70273456
1_33_2013-06-07,4943.04760224
1_33_2013-06-14,4702.45136416
1_33_2013-06-21,4592.16910568
1_33_2013-06-28,4618.32861641
1_33_2013-07-05,4936.58324487
1_33_2013-07-12,4559.09478668
1_33_2013-07-19,5135.74833394
1_33_2013-07-26,6305.36976128
1_34_2012-11-02,11442.5817138
1_34_2012-11-09,10988.6541168
1_34_2012-11-16,10901.1487338
1_34_2012-11-23,14298.702615
1_34_2012-11-30,13006.2786033
1_34_2012-12-07,13622.6221747
1_34_2012-12-14,13164.8296174
1_34_2012-12-21,15499.0721313
1_34_2012-12-28,11854.5936838
1_34_2013-01-04,8860.23274259
1_34_2013-01-11,8208.95039387
1_34_2013-01-18,7918.18100668
1_34_2013-01-25,8062.07483159
1_34_2013-02-01,10624.2166925
1_34_2013-02-08,14277.6379177
1_34_2013-02-15,13526.4878774
1_34_2013-02-22,13045.2297124
1_34_2013-03-01,14787.6669058
1_34_2013-03-08,14260.4094754
1_34_2013-03-15,13504.1676777
1_34_2013-03-22,13009.5960119
1_34_2013-03-29,13288.9561257
1_34_2013-04-05,14561.8243047
1_34_2013-04-12,14261.6244624
1_34_2013-04-19,13668.3170133
1_34_2013-04-26,13165.0366283
1_34_2013-05-03,14462.2253751
1_34_2013-05-10,13800.2018686
1_34_2013-05-17,14256.7193956
1_34_2013-05-24,13883.9323262
1_34_2013-05-31,14121.4912281
1_34_2013-06-07,15425.3669987
1_34_2013-06-14,13993.2514541
1_34_2013-06-21,13030.9483534
1_34_2013-06-28,13095.9389627
1_34_2013-07-05,14284.6396837
1_34_2013-07-12,11472.979238
1_34_2013-07-19,10665.7007381
1_34_2013-07-26,9993.51232946
1_35_2012-11-02,2506.15815016
1_35_2012-11-09,2435.21926949
1_35_2012-11-16,2500.85646891
1_35_2012-11-23,2695.76180846
1_35_2012-11-30,2565.66892406
1_35_2012-12-07,2739.68325776
1_35_2012-12-14,2785.56985141
1_35_2012-12-21,3239.47145728
1_35_2012-12-28,2604.89507601
1_35_2013-01-04,2027.42786852
1_35_2013-01-11,1975.52272302
1_35_2013-01-18,1879.89550362
1_35_2013-01-25,1796.38535464
1_35_2013-02-01,2554.90582777
1_35_2013-02-08,2969.16044173
1_35_2013-02-15,2661.45363963
1_35_2013-02-22,2436.91773771
1_35_2013-03-01,2658.64640676
1_35_2013-03-08,2546.78562197
1_35_2013-03-15,2663.08729167
1_35_2013-03-22,2584.62860203
1_35_2013-03-29,2458.20871029
1_35_2013-04-05,2608.819575
1_35_2013-04-12,2767.65993973
1_35_2013-04-19,2771.44211975
1_35_2013-04-26,2512.4742175
1_35_2013-05-03,2941.98416743
1_35_2013-05-10,2972.96752123
1_35_2013-05-17,2857.15432962
1_35_2013-05-24,2660.51119054
1_35_2013-05-31,2725.60521052
1_35_2013-06-07,2858.82078943
1_35_2013-06-14,2740.39796459
1_35_2013-06-21,2372.98169628
1_35_2013-06-28,2548.6193353
1_35_2013-07-05,2534.15368609
1_35_2013-07-12,2196.70090595
1_35_2013-07-19,2048.00240294
1_35_2013-07-26,2025.32432649
1_36_2012-11-02,1688.65983628
1_36_2012-11-09,1384.24325369
1_36_2012-11-16,1609.80438438
1_36_2012-11-23,1808.27493889
1_36_2012-11-30,1952.90797628
1_36_2012-12-07,2338.31891174
1_36_2012-12-14,2478.99538445
1_36_2012-12-21,3341.30013713
1_36_2012-12-28,2810.51425394
1_36_2013-01-04,1267.88082666
1_36_2013-01-11,850.612515958
1_36_2013-01-18,902.52194185
1_36_2013-01-25,543.802619885
1_36_2013-02-01,956.503507659
1_36_2013-02-08,1445.02962851
1_36_2013-02-15,1700.026009
1_36_2013-02-22,1594.75841047
1_36_2013-03-01,1801.07490458
1_36_2013-03-08,1304.82690595
1_36_2013-03-15,1082.40393723
1_36_2013-03-22,1061.0346891
1_36_2013-03-29,1311.54632544
1_36_2013-04-05,1033.98311936
1_36_2013-04-12,1043.50853583
1_36_2013-04-19,1169.22937834
1_36_2013-04-26,1052.27650362
1_36_2013-05-03,1347.08506661
1_36_2013-05-10,1375.14831484
1_36_2013-05-17,1890.47084604
1_36_2013-05-24,3318.11055746
1_36_2013-05-31,3535.75677168
1_36_2013-06-07,2969.03542059
1_36_2013-06-14,2762.66383693
1_36_2013-06-21,3010.39763105
1_36_2013-06-28,3135.74790051
1_36_2013-07-05,3425.04018281
1_36_2013-07-12,1900.4245043
1_36_2013-07-19,1260.29790588
1_36_2013-07-26,1048.91818949
1_37_2012-11-02,2839.16493633
1_37_2012-11-09,2894.78404961
1_37_2012-11-16,2532.63288246
1_37_2012-11-23,2697.60361514
1_37_2012-11-30,2483.72243921
1_37_2012-12-07,2704.98268391
1_37_2012-12-14,2452.80721161
1_37_2012-12-21,2581.08077874
1_37_2012-12-28,2381.60718559
1_37_2013-01-04,3134.33850625
1_37_2013-01-11,2739.51000231
1_37_2013-01-18,2524.33533289
1_37_2013-01-25,2306.51448226
1_37_2013-02-01,3110.59716823
1_37_2013-02-08,3288.48190563
1_37_2013-02-15,3152.13001332
1_37_2013-02-22,2701.66801832
1_37_2013-03-01,3122.76873692
1_37_2013-03-08,3120.90397212
1_37_2013-03-15,2614.23796013
1_37_2013-03-22,2625.28183469
1_37_2013-03-29,2524.98671575
1_37_2013-04-05,2842.25033541
1_37_2013-04-12,2830.26186005
1_37_2013-04-19,2849.99176259
1_37_2013-04-26,2794.13697378
1_37_2013-05-03,3041.57937378
1_37_2013-05-10,2980.22903677
1_37_2013-05-17,2815.50185673
1_37_2013-05-24,2689.51291805
1_37_2013-05-31,2744.58910535
1_37_2013-06-07,3122.9859752
1_37_2013-06-14,3019.12459789
1_37_2013-06-21,2842.13142857
1_37_2013-06-28,2823.326114
1_37_2013-07-05,3148.70855721
1_37_2013-07-12,3007.32751148
1_37_2013-07-19,2702.55086351
1_37_2013-07-26,2554.51453703
1_38_2012-11-02,91584.2563978
1_38_2012-11-09,82963.5830317
1_38_2012-11-16,75652.9281207
1_38_2012-11-23,61469.2616226
1_38_2012-11-30,68005.1707886
1_38_2012-12-07,83814.0058962
1_38_2012-12-14,75926.5598859
1_38_2012-12-21,68023.0812803
1_38_2012-12-28,64546.4794344
1_38_2013-01-04,90897.0462925
1_38_2013-01-11,75927.313725
1_38_2013-01-18,79583.6084464
1_38_2013-01-25,70985.0012681
1_38_2013-02-01,82104.1521201
1_38_2013-02-08,81905.2191928
1_38_2013-02-15,77341.4338979
1_38_2013-02-22,75413.0031719
1_38_2013-03-01,82303.3804682
1_38_2013-03-08,85038.296577
1_38_2013-03-15,75027.7730263
1_38_2013-03-22,73251.2293139
1_38_2013-03-29,76163.897464
1_38_2013-04-05,87594.9421522
1_38_2013-04-12,74154.9529219
1_38_2013-04-19,72082.6025961
1_38_2013-04-26,70343.0723405
1_38_2013-05-03,89056.1718536
1_38_2013-05-10,75214.2064928
1_38_2013-05-17,75082.5778234
1_38_2013-05-24,73621.6418479
1_38_2013-05-31,77459.0564806
1_38_2013-06-07,81364.7322996
1_38_2013-06-14,71877.1156754
1_38_2013-06-21,72181.9102935
1_38_2013-06-28,70205.0410634
1_38_2013-07-05,82595.2107421
1_38_2013-07-12,72490.6651103
1_38_2013-07-19,72908.2210472
1_38_2013-07-26,71135.4569195
1_40_2012-11-02,62391.1831985
1_40_2012-11-09,59942.6422529
1_40_2012-11-16,59318.9217952
1_40_2012-11-23,57842.343038
1_40_2012-11-30,58383.557612
1_40_2012-12-07,61783.7210728
1_40_2012-12-14,60637.6659682
1_40_2012-12-21,62115.0415743
1_40_2012-12-28,58404.0345043
1_40_2013-01-04,64654.5639011
1_40_2013-01-11,62523.5052118
1_40_2013-01-18,60912.1489623
1_40_2013-01-25,59345.8483339
1_40_2013-02-01,66615.1964636
1_40_2013-02-08,66048.1934087
1_40_2013-02-15,63068.2089187
1_40_2013-02-22,63050.210983
1_40_2013-03-01,66239.0629689
1_40_2013-03-08,64697.44829
1_40_2013-03-15,60017.9256702
1_40_2013-03-22,60014.9023551
1_40_2013-03-29,58843.1537627
1_40_2013-04-05,63554.07489
1_40_2013-04-12,59583.2164823
1_40_2013-04-19,59533.3025678
1_40_2013-04-26,58987.5934517
1_40_2013-05-03,62567.3199078
1_40_2013-05-10,59337.7667095
1_40_2013-05-17,57076.028805
1_40_2013-05-24,56427.1333699
1_40_2013-05-31,56784.3620193
1_40_2013-06-07,58882.7660683
1_40_2013-06-14,55546.8947329
